userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
trobbins@example.net,Knox-Pope Initiative,30-10-2022,05-11-2022,,,6.0,0.0,,,,,,Sales Activity
andersenmichael@example.com,Morgan Inc Project,07-08-2022,13-08-2022,,Ready to dive in,,,,4.0,7.0,,0.0,BAU Activity
ohenson@example.net,"Webster, Wiley and Phillips Project",29-01-2023,04-02-2023,,Feeling optimistic about this project,,,6.0,10.0,5.0,5.0,,Sales Activity
richard76@example.net,Singh Ltd Solution,07-01-2024,13-01-2024,,,,,,,0.0,,3.0,Sales Activity
ibriggs@example.com,"Hale, Gray and Martinez Initiative",12-03-2023,18-03-2023,,Hopeful for a successful outcome,,4.0,6.0,,4.0,5.0,10.0,Sales Activity
brenda04@example.net,"Rice, Jones and Harris Initiative",24-04-2022,30-04-2022,,,0.0,8.0,5.0,5.0,10.0,1.0,2.0,Sales Activity
davislisa@example.com,Singh Ltd Solution,12-06-2022,18-06-2022,,,7.0,,,,,2.0,,BAU Activity
bmartinez@example.com,"Lopez, Ramirez and Harris Initiative",04-09-2022,10-09-2022,,,,5.0,3.0,,2.0,12.0,3.0,Sales Activity
rhondamalone@example.net,Yoder Inc Initiative,23-07-2023,29-07-2023,,,2.0,3.0,5.0,6.0,4.0,6.0,6.0,Sales Activity
dawnrivas@example.com,White-Lozano Project,22-10-2023,28-10-2023,,Hopeful for a successful outcome,0.0,1.0,2.0,5.0,4.0,,,Sales Activity
zrodriguez@example.org,Hale-Aguilar Solution,18-12-2022,24-12-2022,,Looking forward to the challenge,2.0,4.0,5.0,0.0,6.0,6.0,0.0,BAU Activity
isabel51@example.com,Morgan Inc Project,14-08-2022,20-08-2022,,,1.0,,4.0,,5.0,10.0,1.0,BAU Activity
nelsonkevin@example.com,"Hall, Copeland and Fuller Solution",12-02-2023,18-02-2023,,Looking forward to the challenge,12.0,1.0,,4.0,6.0,5.0,,BAU Activity
hgill@example.net,Davis-Sullivan Project,16-10-2022,22-10-2022,,,0.0,5.0,,5.0,6.0,,5.0,Sales Activity
margaret05@example.net,White-Lozano Project,18-06-2023,24-06-2023,,Looking forward to the challenge,9.0,,,,5.0,,2.0,Sales Activity
hsmall@example.net,Ford-Gibson Project,16-10-2022,22-10-2022,,Hopeful for a successful outcome,1.0,4.0,4.0,,,9.0,0.0,Sales Activity
aaron61@example.com,Bell-Henderson Project,12-02-2023,18-02-2023,,,0.0,,,4.0,,8.0,0.0,BAU Activity
gonzaleshector@example.net,Lewis PLC Project,19-11-2023,25-11-2023,,Excited to get started!,9.0,3.0,4.0,5.0,3.0,4.0,,BAU Activity
lisamorgan@example.com,Lam-Garrison Initiative,13-08-2023,19-08-2023,,Can't wait to see the end result,,4.0,4.0,,3.0,9.0,0.0,Sales Activity
robert59@example.net,Wright PLC Solution,16-04-2023,22-04-2023,,,0.0,12.0,5.0,4.0,4.0,5.0,0.0,BAU Activity
jacksonroy@example.net,Warren-Ingram Initiative,22-10-2023,28-10-2023,,Feeling motivated,5.0,4.0,,11.0,4.0,4.0,3.0,BAU Activity
ydelgado@example.com,Roberts Ltd Initiative,06-08-2023,12-08-2023,,Excited to get started!,,,,,6.0,9.0,,BAU Activity
kyle19@example.org,Sanchez Inc Initiative,02-10-2022,08-10-2022,,,,4.0,,,,5.0,3.0,BAU Activity
kaitlin83@example.org,"Johnson, Pierce and Davis Project",27-08-2023,02-09-2023,,Feeling motivated,2.0,12.0,,,6.0,,2.0,Sales Activity
brandon81@example.org,Sanchez Inc Initiative,08-05-2022,14-05-2022,,,0.0,6.0,11.0,5.0,6.0,7.0,,Sales Activity
jeremy65@example.com,Hale-Aguilar Solution,31-03-2024,06-04-2024,,Hopeful for a successful outcome,4.0,,1.0,,,5.0,,BAU Activity
maria97@example.com,Harrison LLC Solution,09-10-2022,15-10-2022,,,3.0,5.0,1.0,5.0,,,2.0,BAU Activity
pmack@example.net,"Monroe, Campbell and Mack Initiative",29-10-2023,04-11-2023,,Excited to get started!,,4.0,8.0,0.0,2.0,6.0,0.0,Sales Activity
juan62@example.com,Knox-Pope Initiative,14-05-2023,20-05-2023,,,1.0,4.0,5.0,6.0,4.0,6.0,1.0,BAU Activity
philip27@example.net,"Hale, Gray and Martinez Initiative",21-05-2023,27-05-2023,,,,11.0,7.0,7.0,4.0,5.0,1.0,Sales Activity
campbellteresa@example.org,Pierce and Sons Solution,16-07-2023,22-07-2023,,Looking forward to the challenge,1.0,4.0,,12.0,,4.0,,BAU Activity
zrodriguez@example.com,Martinez Inc Solution,30-04-2023,06-05-2023,,Excited to get started!,6.0,,2.0,7.0,12.0,4.0,8.0,Sales Activity
alejandrohayes@example.com,Yoder Inc Initiative,08-01-2023,14-01-2023,,Looking forward to the challenge,0.0,,6.0,,,6.0,,BAU Activity
mary02@example.com,Martinez Inc Solution,02-10-2022,08-10-2022,,,2.0,,4.0,,10.0,12.0,,BAU Activity
logan81@example.org,Morgan Inc Project,28-01-2024,03-02-2024,,,2.0,,10.0,5.0,4.0,4.0,,Sales Activity
jerome92@example.net,Bailey-Jimenez Solution,11-06-2023,17-06-2023,,Can't wait to see the end result,6.0,0.0,4.0,7.0,9.0,5.0,3.0,BAU Activity
edwardsronnie@example.com,Hale-Aguilar Solution,30-10-2022,05-11-2022,,Feeling optimistic about this project,2.0,11.0,,9.0,5.0,6.0,1.0,BAU Activity
donovankimberly@example.net,Lyons-Harrison Initiative,08-01-2023,14-01-2023,,Ready to dive in,7.0,5.0,9.0,9.0,,11.0,1.0,Sales Activity
alexandra51@example.org,White-Lozano Project,18-06-2023,24-06-2023,,Feeling optimistic about this project,1.0,,5.0,3.0,5.0,4.0,1.0,BAU Activity
bellronald@example.org,Clark Group Initiative,07-01-2024,13-01-2024,,Excited to get started!,,9.0,5.0,4.0,,6.0,,Sales Activity
cory92@example.net,Shaw-Lara Solution,08-05-2022,14-05-2022,,Excited to get started!,4.0,,6.0,4.0,6.0,,,Sales Activity
wlopez@example.org,Harris-Randolph Initiative,21-08-2022,27-08-2022,,,0.0,4.0,3.0,5.0,,,0.0,BAU Activity
hickmanmiranda@example.com,Thomas Inc Project,04-12-2022,10-12-2022,,,,6.0,10.0,3.0,11.0,5.0,,Sales Activity
james18@example.com,Bell-Henderson Project,23-10-2022,29-10-2022,,Feeling optimistic about this project,,9.0,4.0,,4.0,,4.0,Sales Activity
james34@example.org,Miller Group Project,22-05-2022,28-05-2022,,,2.0,,,7.0,6.0,11.0,,BAU Activity
thomastodd@example.net,Nguyen-Cox Initiative,22-01-2023,28-01-2023,,Eager to collaborate with the team,2.0,1.0,6.0,,4.0,12.0,10.0,Sales Activity
timothygray@example.org,Knox-Pope Initiative,23-04-2023,29-04-2023,,Excited to get started!,2.0,6.0,5.0,,6.0,4.0,,Sales Activity
kferrell@example.com,"Silva, Wright and Schmidt Initiative",25-02-2024,02-03-2024,,,,5.0,3.0,,4.0,,0.0,Sales Activity
benjamin83@example.com,Pierce and Sons Solution,25-09-2022,01-10-2022,,,3.0,5.0,11.0,,,7.0,3.0,BAU Activity
hjackson@example.com,Lam-Garrison Initiative,19-02-2023,25-02-2023,,Looking forward to the challenge,3.0,,,4.0,9.0,4.0,1.0,Sales Activity
manderson@example.com,Lam-Garrison Initiative,03-07-2022,09-07-2022,,,,,,4.0,3.0,,1.0,Sales Activity
robinsonmargaret@example.org,Shaffer-Donovan Initiative,29-01-2023,04-02-2023,,,7.0,,6.0,5.0,5.0,5.0,3.0,BAU Activity
elaine05@example.net,"Adams, Stewart and Thompson Initiative",23-10-2022,29-10-2022,,Ready to dive in,1.0,5.0,4.0,6.0,4.0,5.0,2.0,BAU Activity
robinsonashley@example.org,"Hall, Copeland and Fuller Solution",20-11-2022,26-11-2022,,Looking forward to the challenge,10.0,12.0,3.0,5.0,,,0.0,BAU Activity
kvaldez@example.org,Martinez Inc Solution,07-05-2023,13-05-2023,,Feeling motivated,7.0,6.0,2.0,4.0,4.0,3.0,0.0,BAU Activity
nunezangela@example.org,Carson-Clayton Initiative,05-03-2023,11-03-2023,,,,,5.0,4.0,,,0.0,Sales Activity
james22@example.org,Lam-Garrison Initiative,12-06-2022,18-06-2022,,,1.0,10.0,12.0,9.0,5.0,4.0,,BAU Activity
christopherdavis@example.net,Yoder Inc Initiative,21-01-2024,27-01-2024,,,0.0,8.0,10.0,4.0,,,3.0,Sales Activity
kchavez@example.com,"Johnson, Pierce and Davis Project",29-10-2023,04-11-2023,,Feeling optimistic about this project,1.0,2.0,,5.0,,6.0,3.0,BAU Activity
jennifer60@example.org,White-Lozano Project,26-11-2023,02-12-2023,,,1.0,8.0,4.0,6.0,8.0,4.0,3.0,BAU Activity
zsmith@example.net,Martinez Inc Solution,15-10-2023,21-10-2023,,Ready to dive in,1.0,7.0,,2.0,4.0,2.0,4.0,Sales Activity
marynovak@example.org,Yoder Inc Initiative,30-07-2023,05-08-2023,,,,4.0,4.0,8.0,4.0,,9.0,Sales Activity
courtney04@example.com,"Johnson, Williams and Stanley Solution",19-11-2023,25-11-2023,,Eager to collaborate with the team,12.0,4.0,6.0,12.0,6.0,4.0,6.0,BAU Activity
jenniferjohnson@example.org,Sanchez Inc Initiative,03-12-2023,09-12-2023,,,7.0,11.0,4.0,6.0,5.0,,,BAU Activity
paul14@example.net,"Webster, Wiley and Phillips Project",12-11-2023,18-11-2023,,,3.0,4.0,6.0,6.0,8.0,4.0,0.0,Sales Activity
malik93@example.com,Nolan-Clark Initiative,05-03-2023,11-03-2023,,,,3.0,4.0,6.0,5.0,,1.0,Sales Activity
zharper@example.com,"Lam, Fisher and Abbott Project",01-01-2023,07-01-2023,,,,,5.0,5.0,4.0,5.0,1.0,BAU Activity
smorrison@example.net,Miller Group Project,18-09-2022,24-09-2022,,Feeling motivated,0.0,4.0,,6.0,10.0,4.0,,Sales Activity
brooke68@example.net,Miller Group Project,14-05-2023,20-05-2023,,Feeling optimistic about this project,0.0,,5.0,,,5.0,3.0,Sales Activity
taylorwilliam@example.net,Shaw-Lara Solution,15-10-2023,21-10-2023,,Looking forward to the challenge,1.0,12.0,,,,6.0,,BAU Activity
emilydaugherty@example.org,Roberts Ltd Initiative,04-02-2024,10-02-2024,,Excited to get started!,,,,5.0,5.0,5.0,1.0,Sales Activity
ochavez@example.com,Clark Group Initiative,30-04-2023,06-05-2023,,,,,,4.0,,,3.0,BAU Activity
dominguezlori@example.com,Warren-Ingram Initiative,25-12-2022,31-12-2022,,Feeling motivated,4.0,8.0,4.0,4.0,4.0,3.0,3.0,BAU Activity
tmejia@example.org,Yoder Inc Initiative,01-01-2023,07-01-2023,,Hopeful for a successful outcome,0.0,7.0,5.0,2.0,4.0,6.0,,BAU Activity
awagner@example.com,Walker-Evans Initiative,25-12-2022,31-12-2022,,,0.0,5.0,1.0,,6.0,12.0,1.0,BAU Activity
anthonyjoseph@example.org,Davis-Sullivan Project,04-06-2023,10-06-2023,,,2.0,4.0,,6.0,,,5.0,Sales Activity
collinsrobert@example.com,Harris-Randolph Initiative,17-03-2024,23-03-2024,,,2.0,,,2.0,6.0,1.0,0.0,Sales Activity
nelsonkevin@example.com,"Hall, Copeland and Fuller Solution",22-01-2023,28-01-2023,,,12.0,6.0,8.0,5.0,,2.0,,BAU Activity
robinsonshannon@example.com,Shaw-Lara Solution,10-03-2024,16-03-2024,,Looking forward to the challenge,3.0,5.0,6.0,,12.0,,11.0,Sales Activity
deborah35@example.org,Lewis PLC Project,09-04-2023,15-04-2023,,Excited to get started!,1.0,5.0,,10.0,6.0,,6.0,Sales Activity
qwagner@example.net,Carson-Clayton Initiative,11-09-2022,17-09-2022,,,,5.0,4.0,10.0,,0.0,0.0,Sales Activity
krausemichael@example.net,Boyer Inc Solution,11-09-2022,17-09-2022,,Feeling optimistic about this project,0.0,4.0,5.0,4.0,1.0,5.0,2.0,BAU Activity
marywest@example.org,"Monroe, Campbell and Mack Initiative",10-03-2024,16-03-2024,,Can't wait to see the end result,1.0,1.0,5.0,,4.0,4.0,7.0,BAU Activity
oliviachurch@example.org,Miller Group Project,29-01-2023,04-02-2023,,,2.0,,12.0,4.0,9.0,,,Sales Activity
paulcampbell@example.org,"Johnson, Williams and Stanley Solution",28-05-2023,03-06-2023,,Hopeful for a successful outcome,3.0,6.0,4.0,4.0,,3.0,,Sales Activity
kenglish@example.com,"Hall, Copeland and Fuller Solution",13-08-2023,19-08-2023,,Feeling motivated,,,0.0,4.0,10.0,10.0,4.0,BAU Activity
rcook@example.org,Nolan-Clark Initiative,03-07-2022,09-07-2022,,Eager to collaborate with the team,0.0,,,9.0,11.0,5.0,,BAU Activity
juliebrown@example.com,Lyons-Harrison Initiative,02-07-2023,08-07-2023,,,,5.0,7.0,6.0,4.0,3.0,2.0,Sales Activity
brandi88@example.com,Pierce and Sons Solution,23-10-2022,29-10-2022,,,10.0,6.0,0.0,,5.0,8.0,2.0,BAU Activity
carpentercody@example.net,Harrison LLC Solution,26-03-2023,01-04-2023,,,,,,6.0,1.0,10.0,6.0,Sales Activity
michael86@example.net,Boyer Inc Solution,11-12-2022,17-12-2022,,,2.0,4.0,,9.0,9.0,,,BAU Activity
rodriguezkaren@example.com,Yoder Inc Initiative,30-10-2022,05-11-2022,,Feeling optimistic about this project,0.0,4.0,4.0,,,4.0,,Sales Activity
kreid@example.org,Miller Group Project,15-10-2023,21-10-2023,,,,,4.0,,4.0,6.0,0.0,Sales Activity
carmen23@example.org,Lucas Inc Initiative,13-08-2023,19-08-2023,,,2.0,5.0,,4.0,,,,BAU Activity
ortizbradley@example.org,Davis-Sullivan Project,16-10-2022,22-10-2022,,,,,5.0,,12.0,,1.0,Sales Activity
pwright@example.net,"Adams, Stewart and Thompson Initiative",22-05-2022,28-05-2022,,Can't wait to see the end result,0.0,6.0,11.0,4.0,9.0,2.0,,BAU Activity
xdavis@example.net,Shaw-Lara Solution,04-06-2023,10-06-2023,,,2.0,5.0,5.0,5.0,10.0,,,Sales Activity
brittanyknight@example.net,"Adams, Stewart and Thompson Initiative",09-04-2023,15-04-2023,,,3.0,,5.0,5.0,5.0,1.0,3.0,BAU Activity
silvamary@example.net,White-Lozano Project,08-10-2023,14-10-2023,,Ready to dive in,,12.0,7.0,11.0,,5.0,0.0,BAU Activity
smithkenneth@example.org,Shaffer-Donovan Initiative,17-07-2022,23-07-2022,,Eager to collaborate with the team,,5.0,3.0,11.0,12.0,3.0,0.0,Sales Activity
pbowen@example.com,Weaver Group Solution,24-03-2024,30-03-2024,,,,4.0,6.0,5.0,,0.0,1.0,BAU Activity
dwright@example.org,Hale-Aguilar Solution,04-09-2022,10-09-2022,,Feeling motivated,,5.0,,11.0,6.0,0.0,,Sales Activity
jeffersonshawn@example.org,"Webster, Wiley and Phillips Project",18-06-2023,24-06-2023,,,0.0,4.0,1.0,8.0,2.0,7.0,8.0,BAU Activity
logan81@example.org,Carson-Clayton Initiative,09-04-2023,15-04-2023,,,0.0,5.0,1.0,,4.0,12.0,0.0,BAU Activity
sarah44@example.com,Miller Group Project,12-02-2023,18-02-2023,,Hopeful for a successful outcome,0.0,,6.0,5.0,,4.0,4.0,Sales Activity
elizabethpeterson@example.net,Lucas Inc Initiative,17-04-2022,23-04-2022,,Ready to dive in,1.0,12.0,,6.0,,5.0,0.0,Sales Activity
dave05@example.net,Bailey-Jimenez Solution,20-08-2023,26-08-2023,,,,2.0,6.0,,,12.0,3.0,BAU Activity
samantha54@example.com,Martinez Inc Solution,25-06-2023,01-07-2023,,,11.0,,4.0,6.0,5.0,5.0,2.0,Sales Activity
jennifer99@example.org,White-Lozano Project,21-01-2024,27-01-2024,,,5.0,6.0,,6.0,5.0,,,BAU Activity
amy75@example.net,Knox-Pope Initiative,14-08-2022,20-08-2022,,,,4.0,8.0,0.0,1.0,,1.0,BAU Activity
dschwartz@example.org,Boyer Inc Solution,16-07-2023,22-07-2023,,,1.0,5.0,,5.0,5.0,,0.0,Sales Activity
ericksonerik@example.com,"Adams, Stewart and Thompson Initiative",18-06-2023,24-06-2023,,,2.0,,12.0,8.0,5.0,0.0,1.0,BAU Activity
kathleen96@example.net,Pierce and Sons Solution,08-10-2023,14-10-2023,,Hopeful for a successful outcome,9.0,,5.0,8.0,6.0,,2.0,BAU Activity
greenchristopher@example.net,Harrison LLC Solution,13-08-2023,19-08-2023,,,3.0,2.0,2.0,6.0,6.0,4.0,,Sales Activity
greenbenjamin@example.com,Wright PLC Solution,10-04-2022,16-04-2022,,Eager to collaborate with the team,12.0,6.0,,6.0,,,,BAU Activity
oliviachurch@example.org,Carson-Clayton Initiative,03-12-2023,09-12-2023,,,0.0,,,4.0,4.0,5.0,,Sales Activity
jacobcole@example.net,Clark Group Initiative,13-08-2023,19-08-2023,,,8.0,4.0,2.0,5.0,,1.0,,BAU Activity
danacook@example.net,Davis-Sullivan Project,24-04-2022,30-04-2022,,Excited to get started!,2.0,7.0,,4.0,1.0,5.0,,Sales Activity
acortez@example.net,"Smith, Richard and Arroyo Project",15-05-2022,21-05-2022,,Excited to get started!,5.0,7.0,3.0,4.0,8.0,4.0,2.0,Sales Activity
pwilliamson@example.net,Warren-Ingram Initiative,26-03-2023,01-04-2023,,,3.0,,,6.0,4.0,,1.0,Sales Activity
amberowens@example.org,Shaffer-Donovan Initiative,23-07-2023,29-07-2023,,Feeling motivated,,5.0,11.0,4.0,5.0,,1.0,BAU Activity
silvanancy@example.org,Miller Group Project,15-10-2023,21-10-2023,,Can't wait to see the end result,,,,,6.0,5.0,2.0,Sales Activity
kimberlysutton@example.org,Wright PLC Solution,12-06-2022,18-06-2022,,Feeling motivated,2.0,,,11.0,5.0,6.0,,Sales Activity
acortez@example.net,"Smith, Richard and Arroyo Project",26-11-2023,02-12-2023,,Eager to collaborate with the team,8.0,0.0,5.0,,6.0,5.0,2.0,BAU Activity
cynthiaharris@example.net,Lyons-Harrison Initiative,17-04-2022,23-04-2022,,Feeling motivated,1.0,,4.0,5.0,12.0,12.0,1.0,BAU Activity
jonathanmorgan@example.net,"Rice, Jones and Harris Initiative",29-10-2023,04-11-2023,,,0.0,,4.0,6.0,12.0,6.0,,BAU Activity
pclark@example.org,Walker-Evans Initiative,18-12-2022,24-12-2022,,Can't wait to see the end result,0.0,10.0,4.0,6.0,,,,Sales Activity
oliviachurch@example.org,Miller Group Project,21-08-2022,27-08-2022,,Feeling motivated,0.0,10.0,5.0,,4.0,12.0,,BAU Activity
michaelharris@example.com,Shaw-Lara Solution,30-04-2023,06-05-2023,,Feeling optimistic about this project,3.0,6.0,4.0,,5.0,6.0,0.0,Sales Activity
lvelazquez@example.org,Wright PLC Solution,08-05-2022,14-05-2022,,Feeling optimistic about this project,12.0,4.0,5.0,5.0,5.0,0.0,,BAU Activity
rachel30@example.org,Yoder Inc Initiative,26-03-2023,01-04-2023,,,0.0,6.0,1.0,,10.0,11.0,0.0,Sales Activity
christian97@example.net,Carson-Clayton Initiative,02-07-2023,08-07-2023,,,0.0,9.0,,9.0,,,0.0,BAU Activity
christopher87@example.net,Walker-Evans Initiative,10-03-2024,16-03-2024,,,2.0,5.0,10.0,,12.0,8.0,11.0,BAU Activity
ybird@example.net,Bailey-Jimenez Solution,15-05-2022,21-05-2022,,Feeling optimistic about this project,12.0,,11.0,5.0,,4.0,,BAU Activity
angelawarner@example.com,Bailey-Jimenez Solution,03-03-2024,09-03-2024,,,3.0,6.0,4.0,4.0,2.0,,2.0,Sales Activity
cynthia40@example.org,Lyons-Harrison Initiative,27-08-2023,02-09-2023,,,2.0,,7.0,,6.0,5.0,6.0,BAU Activity
elizabethjacobson@example.com,"Smith, Richard and Arroyo Project",18-12-2022,24-12-2022,,,7.0,5.0,9.0,5.0,4.0,,,BAU Activity
sara79@example.net,Morgan Inc Project,30-07-2023,05-08-2023,,Feeling motivated,1.0,,4.0,4.0,4.0,6.0,,Sales Activity
wmurray@example.net,Shaffer-Donovan Initiative,04-09-2022,10-09-2022,,,1.0,,4.0,8.0,,1.0,,Sales Activity
michaelhubbard@example.net,Boyer Inc Solution,28-05-2023,03-06-2023,,,,4.0,5.0,2.0,9.0,,9.0,Sales Activity
robinowens@example.net,"Webster, Wiley and Phillips Project",09-10-2022,15-10-2022,,,7.0,10.0,8.0,5.0,5.0,12.0,3.0,BAU Activity
bmartinez@example.com,"Lopez, Ramirez and Harris Initiative",12-06-2022,18-06-2022,,,0.0,4.0,,3.0,7.0,4.0,2.0,Sales Activity
lucassteven@example.org,Lyons-Harrison Initiative,01-10-2023,07-10-2023,,,0.0,,4.0,8.0,,,3.0,BAU Activity
tiffanymoss@example.org,Knox-Pope Initiative,10-04-2022,16-04-2022,,,11.0,1.0,8.0,5.0,6.0,2.0,1.0,BAU Activity
kmiller@example.org,"Smith, Richard and Arroyo Project",03-09-2023,09-09-2023,,,10.0,2.0,,6.0,6.0,,,BAU Activity
shughes@example.com,Wright PLC Solution,23-04-2023,29-04-2023,,Ready to dive in,7.0,4.0,4.0,5.0,,2.0,1.0,BAU Activity
wendy87@example.com,Lyons-Harrison Initiative,22-10-2023,28-10-2023,,,,,6.0,4.0,9.0,9.0,,Sales Activity
wernerjeffrey@example.org,Bailey-Jimenez Solution,22-05-2022,28-05-2022,,,3.0,4.0,,12.0,10.0,11.0,11.0,Sales Activity
smithchristopher@example.net,Lyons-Harrison Initiative,30-10-2022,05-11-2022,,Feeling motivated,4.0,,6.0,8.0,5.0,4.0,3.0,Sales Activity
april56@example.org,Martinez Inc Solution,09-04-2023,15-04-2023,,Excited to get started!,,4.0,2.0,6.0,5.0,,0.0,Sales Activity
ronaldramos@example.com,Nolan-Clark Initiative,16-07-2023,22-07-2023,,,0.0,10.0,,,5.0,,0.0,BAU Activity
tammyreeves@example.org,Nguyen-Cox Initiative,09-10-2022,15-10-2022,,,3.0,,,5.0,2.0,,1.0,Sales Activity
glynch@example.net,"Silva, Wright and Schmidt Initiative",11-09-2022,17-09-2022,,Excited to get started!,,,,6.0,,,,BAU Activity
xwoodard@example.com,White-Lozano Project,14-05-2023,20-05-2023,,Excited to get started!,4.0,10.0,0.0,,4.0,4.0,1.0,Sales Activity
tricialee@example.net,Lewis PLC Project,31-07-2022,06-08-2022,,Hopeful for a successful outcome,6.0,6.0,11.0,10.0,5.0,5.0,3.0,Sales Activity
hudsonwilliam@example.org,Boyer Inc Solution,01-10-2023,07-10-2023,,,1.0,4.0,6.0,7.0,6.0,4.0,4.0,Sales Activity
sanchezterri@example.com,White-Holland Solution,21-05-2023,27-05-2023,,Ready to dive in,1.0,11.0,4.0,,7.0,5.0,2.0,Sales Activity
wesley85@example.com,Shaffer-Donovan Initiative,23-07-2023,29-07-2023,,,8.0,4.0,,4.0,,6.0,3.0,Sales Activity
fsmith@example.com,"Silva, Wright and Schmidt Initiative",03-12-2023,09-12-2023,,Hopeful for a successful outcome,3.0,,,7.0,12.0,10.0,0.0,Sales Activity
carpenterjason@example.com,Boyer Inc Solution,19-02-2023,25-02-2023,,Looking forward to the challenge,0.0,,3.0,,,,11.0,BAU Activity
ashleykevin@example.net,Walker-Evans Initiative,12-03-2023,18-03-2023,,,,4.0,4.0,4.0,,5.0,,BAU Activity
mclarke@example.org,Williams LLC Initiative,22-05-2022,28-05-2022,,,7.0,,,5.0,,4.0,8.0,Sales Activity
jeremiahwhite@example.net,Shaffer-Donovan Initiative,12-02-2023,18-02-2023,,Hopeful for a successful outcome,8.0,2.0,0.0,4.0,4.0,11.0,4.0,BAU Activity
edward69@example.com,"Hall, Copeland and Fuller Solution",21-08-2022,27-08-2022,,,,,6.0,5.0,6.0,10.0,8.0,Sales Activity
kristenwoodward@example.net,Walker-Evans Initiative,12-02-2023,18-02-2023,,Hopeful for a successful outcome,,5.0,3.0,,4.0,4.0,1.0,BAU Activity
qfoster@example.org,Roberts Ltd Initiative,28-08-2022,03-09-2022,,Hopeful for a successful outcome,,10.0,11.0,5.0,,,2.0,BAU Activity
joshuarojas@example.org,Miller Group Project,15-05-2022,21-05-2022,,,6.0,,4.0,11.0,9.0,6.0,,BAU Activity
rachel30@example.org,Yoder Inc Initiative,03-12-2023,09-12-2023,,Feeling motivated,2.0,,6.0,4.0,5.0,5.0,0.0,Sales Activity
smithkenneth@example.org,Shaffer-Donovan Initiative,24-03-2024,30-03-2024,,,4.0,,4.0,,,,9.0,Sales Activity
suttontodd@example.org,Sanchez Inc Initiative,01-01-2023,07-01-2023,,,10.0,5.0,,9.0,3.0,5.0,,Sales Activity
holdenjoseph@example.com,"Rice, Jones and Harris Initiative",20-08-2023,26-08-2023,,Ready to dive in,1.0,1.0,,5.0,,,3.0,Sales Activity
mooresara@example.org,Harrison LLC Solution,12-11-2023,18-11-2023,,,6.0,8.0,6.0,6.0,5.0,,12.0,BAU Activity
kwaters@example.org,"Johnson, Williams and Stanley Solution",11-09-2022,17-09-2022,,Ready to dive in,0.0,2.0,4.0,5.0,5.0,4.0,1.0,BAU Activity
smithrandall@example.net,Weaver Group Solution,21-05-2023,27-05-2023,,Looking forward to the challenge,0.0,6.0,5.0,5.0,4.0,5.0,2.0,Sales Activity
christophercook@example.net,Bailey-Jimenez Solution,02-04-2023,08-04-2023,,,3.0,4.0,,3.0,2.0,5.0,1.0,Sales Activity
becky07@example.org,Rodriguez-Fletcher Solution,23-07-2023,29-07-2023,,Eager to collaborate with the team,0.0,5.0,5.0,4.0,7.0,,1.0,BAU Activity
fbraun@example.net,Bailey-Jimenez Solution,30-07-2023,05-08-2023,,,,5.0,1.0,,0.0,,3.0,BAU Activity
