userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
michaelcrawford@example.net,Butler-Acosta Solution,21-08-2022,27-08-2022,,Can't wait to see the end result,8.0,4.0,10.0,10.0,4.0,1.0,,BAU Activity
karina29@example.com,Lopez Inc Initiative,05-02-2023,11-02-2023,,Excited to get started!,2.0,2.0,4.0,4.0,,0.0,1.0,BAU Activity
davistroy@example.org,"Diaz, Lam and Maldonado Project",07-08-2022,13-08-2022,,,0.0,10.0,,4.0,5.0,4.0,2.0,Sales Activity
guzmancatherine@example.net,"Jimenez, Mendez and Lewis Initiative",17-12-2023,23-12-2023,,,11.0,4.0,4.0,,6.0,6.0,0.0,Sales Activity
derrickbell@example.com,Scott and Sons Project,02-10-2022,08-10-2022,,,11.0,6.0,5.0,11.0,8.0,,0.0,Sales Activity
serranojohn@example.com,Cabrera Inc Project,24-04-2022,30-04-2022,,,1.0,5.0,2.0,2.0,4.0,,8.0,Sales Activity
patriciablake@example.com,Ward-Berg Initiative,26-11-2023,02-12-2023,,,2.0,,5.0,5.0,,0.0,0.0,BAU Activity
jonesamanda@example.org,Malone-Mcclure Initiative,07-08-2022,13-08-2022,,,0.0,2.0,5.0,5.0,,4.0,2.0,BAU Activity
uwilliams@example.net,Martin-Ball Project,14-05-2023,20-05-2023,,,0.0,,4.0,4.0,4.0,10.0,,BAU Activity
kelly29@example.com,"Stevens, Andrews and Medina Initiative",12-02-2023,18-02-2023,,Can't wait to see the end result,,5.0,4.0,,4.0,6.0,0.0,BAU Activity
rjackson@example.net,"Gonzalez, Anderson and Walsh Project",11-06-2023,17-06-2023,,Eager to collaborate with the team,12.0,4.0,5.0,2.0,3.0,,1.0,BAU Activity
jenniferwells@example.net,Stevenson-Johnson Project,04-09-2022,10-09-2022,,,2.0,5.0,12.0,,,4.0,6.0,BAU Activity
jacksongary@example.net,Simpson-Caldwell Project,08-01-2023,14-01-2023,,,,4.0,,10.0,5.0,10.0,9.0,Sales Activity
xtucker@example.net,Simpson-Caldwell Project,25-09-2022,01-10-2022,,Feeling optimistic about this project,0.0,,4.0,4.0,9.0,,,Sales Activity
kaufmandonald@example.com,Lindsey Inc Initiative,11-09-2022,17-09-2022,,,,9.0,,3.0,5.0,5.0,0.0,BAU Activity
spencerwilkins@example.com,"Mckinney, Ross and Reed Solution",26-06-2022,02-07-2022,,Eager to collaborate with the team,1.0,12.0,5.0,,,6.0,2.0,Sales Activity
rayjohnson@example.org,Hurley Group Project,23-10-2022,29-10-2022,,Can't wait to see the end result,3.0,4.0,7.0,,,6.0,0.0,Sales Activity
carl77@example.org,Stevenson-Johnson Project,12-06-2022,18-06-2022,,,3.0,4.0,,5.0,5.0,10.0,1.0,Sales Activity
ihernandez@example.com,"Turner, Evans and Reed Solution",20-11-2022,26-11-2022,,,,5.0,8.0,7.0,,4.0,0.0,Sales Activity
dcarr@example.org,Hernandez-Wells Initiative,17-09-2023,23-09-2023,,,,6.0,,5.0,5.0,,,BAU Activity
jclark@example.org,Taylor LLC Project,25-02-2024,02-03-2024,,Can't wait to see the end result,,,5.0,12.0,5.0,,4.0,BAU Activity
bishopkenneth@example.org,"Austin, Barnes and Marquez Initiative",31-03-2024,06-04-2024,,,,6.0,,,10.0,5.0,3.0,BAU Activity
christina43@example.org,Lindsey Inc Initiative,14-08-2022,20-08-2022,,Eager to collaborate with the team,0.0,,11.0,,8.0,4.0,0.0,BAU Activity
qmoore@example.org,"Austin, Barnes and Marquez Initiative",13-08-2023,19-08-2023,,Ready to dive in,6.0,7.0,5.0,0.0,6.0,2.0,2.0,Sales Activity
fferguson@example.org,Abbott-Carter Solution,26-06-2022,02-07-2022,,Looking forward to the challenge,2.0,,7.0,,6.0,,1.0,Sales Activity
jgriffin@example.net,Castillo PLC Solution,19-02-2023,25-02-2023,,Looking forward to the challenge,3.0,2.0,5.0,5.0,,11.0,,BAU Activity
btaylor@example.org,"Adams, Mcgee and Baker Initiative",03-03-2024,09-03-2024,,,3.0,9.0,,4.0,4.0,4.0,,Sales Activity
stevenstanley@example.net,Serrano and Sons Solution,03-03-2024,09-03-2024,,Ready to dive in,3.0,6.0,5.0,5.0,5.0,5.0,4.0,BAU Activity
gregoryramirez@example.net,Serrano and Sons Solution,29-01-2023,04-02-2023,,,0.0,,3.0,5.0,4.0,9.0,0.0,Sales Activity
xbond@example.org,"Mckinney, Ross and Reed Solution",31-03-2024,06-04-2024,,Looking forward to the challenge,1.0,7.0,4.0,4.0,6.0,4.0,,BAU Activity
riddlejanice@example.org,"Gonzalez, Anderson and Walsh Project",24-04-2022,30-04-2022,,Looking forward to the challenge,1.0,6.0,,4.0,,0.0,,BAU Activity
bryanmitchell@example.net,"Jimenez, Mendez and Lewis Initiative",11-06-2023,17-06-2023,,Feeling motivated,3.0,,4.0,6.0,0.0,6.0,3.0,Sales Activity
kellyjoseph@example.org,Patrick Inc Initiative,10-03-2024,16-03-2024,,Feeling optimistic about this project,,6.0,4.0,,,7.0,2.0,Sales Activity
hogannicholas@example.com,Meyers-Nunez Project,28-08-2022,03-09-2022,,Feeling motivated,10.0,,,4.0,12.0,,2.0,Sales Activity
perezjennifer@example.com,"Austin, Barnes and Marquez Initiative",10-07-2022,16-07-2022,,Looking forward to the challenge,0.0,7.0,6.0,6.0,4.0,4.0,2.0,BAU Activity
buckbrenda@example.org,"Stevens, Andrews and Medina Initiative",17-07-2022,23-07-2022,,,8.0,,,4.0,4.0,,,Sales Activity
emily78@example.org,"Brown, Sims and Davis Initiative",17-09-2023,23-09-2023,,,2.0,,4.0,1.0,5.0,1.0,1.0,BAU Activity
malikmurray@example.org,"Strickland, Roberts and Dixon Solution",29-01-2023,04-02-2023,,Hopeful for a successful outcome,1.0,5.0,4.0,,,,12.0,BAU Activity
kenneth42@example.org,"Jimenez, Mendez and Lewis Initiative",07-04-2024,13-04-2024,,Looking forward to the challenge,,,9.0,6.0,9.0,4.0,2.0,Sales Activity
roywang@example.com,Austin-Clark Project,03-09-2023,09-09-2023,,Eager to collaborate with the team,0.0,6.0,,12.0,4.0,2.0,6.0,Sales Activity
poolemark@example.com,Lopez Inc Initiative,12-03-2023,18-03-2023,,,,,,,8.0,,,Sales Activity
davidpoole@example.org,Lindsey Inc Initiative,03-12-2023,09-12-2023,,Can't wait to see the end result,,,10.0,7.0,2.0,6.0,2.0,Sales Activity
kristincervantes@example.com,Love Ltd Solution,17-12-2023,23-12-2023,,Excited to get started!,,10.0,6.0,1.0,,,6.0,Sales Activity
justin50@example.org,Abbott-Carter Solution,13-11-2022,19-11-2022,,Looking forward to the challenge,,4.0,5.0,,0.0,6.0,,Sales Activity
bryan78@example.org,Austin-Clark Project,28-01-2024,03-02-2024,,,,,4.0,1.0,5.0,,,Sales Activity
xwalls@example.net,Hurley Group Project,24-12-2023,30-12-2023,,Can't wait to see the end result,6.0,5.0,,,5.0,5.0,12.0,BAU Activity
kennethkline@example.net,Brown Inc Initiative,21-01-2024,27-01-2024,,,,2.0,4.0,9.0,6.0,,0.0,BAU Activity
matthewthomas@example.org,"Lang, Allen and Hayes Solution",23-10-2022,29-10-2022,,,4.0,6.0,11.0,12.0,5.0,0.0,1.0,BAU Activity
garrettautumn@example.com,Meyers-Nunez Project,04-06-2023,10-06-2023,,,0.0,,4.0,,,6.0,12.0,Sales Activity
zrodriguez@example.net,"Gonzalez, Anderson and Walsh Project",09-10-2022,15-10-2022,,,1.0,,7.0,5.0,7.0,6.0,0.0,Sales Activity
karenevans@example.com,Patrick Inc Initiative,12-06-2022,18-06-2022,,Excited to get started!,7.0,,5.0,,2.0,4.0,,Sales Activity
torresvicki@example.com,Herrera Ltd Initiative,02-07-2023,08-07-2023,,,,,,10.0,4.0,,12.0,Sales Activity
vjohnson@example.com,Castillo PLC Solution,01-10-2023,07-10-2023,,Eager to collaborate with the team,,7.0,,5.0,,5.0,1.0,BAU Activity
lisa85@example.com,"Nguyen, Peters and Walker Initiative",03-07-2022,09-07-2022,,Can't wait to see the end result,2.0,12.0,9.0,,10.0,,3.0,Sales Activity
joseph09@example.net,Abbott-Carter Solution,27-11-2022,03-12-2022,,,6.0,5.0,2.0,3.0,,5.0,,Sales Activity
chantiffany@example.com,Serrano and Sons Solution,04-12-2022,10-12-2022,,,,4.0,12.0,5.0,5.0,,1.0,BAU Activity
andrew80@example.com,Stevenson-Johnson Project,13-08-2023,19-08-2023,,,3.0,5.0,4.0,5.0,,3.0,10.0,Sales Activity
jonesdonald@example.net,Taylor LLC Project,03-09-2023,09-09-2023,,,,6.0,6.0,,,0.0,,Sales Activity
hbrooks@example.net,Love Ltd Solution,17-12-2023,23-12-2023,,,0.0,9.0,5.0,,,12.0,7.0,Sales Activity
castanedanicole@example.com,"Diaz, Lam and Maldonado Project",21-08-2022,27-08-2022,,Feeling motivated,1.0,,2.0,,,0.0,,Sales Activity
garciabrittany@example.org,Ford LLC Solution,25-02-2024,02-03-2024,,,7.0,12.0,5.0,6.0,,4.0,9.0,BAU Activity
marvinprice@example.com,Lindsey Inc Initiative,14-05-2023,20-05-2023,,Looking forward to the challenge,0.0,4.0,5.0,6.0,,8.0,0.0,BAU Activity
jaredcarter@example.net,"Jackson, Nguyen and Crawford Project",28-05-2023,03-06-2023,,,3.0,7.0,,,5.0,6.0,,BAU Activity
rachel39@example.net,"Adams, Mcgee and Baker Initiative",02-10-2022,08-10-2022,,,9.0,12.0,3.0,6.0,,6.0,1.0,BAU Activity
robertsjennifer@example.org,Love Ltd Solution,29-01-2023,04-02-2023,,Ready to dive in,1.0,,6.0,,,10.0,8.0,BAU Activity
ugallagher@example.org,Ford LLC Solution,07-04-2024,13-04-2024,,Feeling optimistic about this project,,,6.0,,7.0,0.0,,Sales Activity
vmiranda@example.com,"Turner, Evans and Reed Solution",03-07-2022,09-07-2022,,Feeling motivated,3.0,11.0,,0.0,,6.0,1.0,BAU Activity
nguyenrichard@example.org,Patrick Inc Initiative,22-01-2023,28-01-2023,,,,10.0,4.0,8.0,,,2.0,BAU Activity
sadams@example.com,"Jimenez, Mendez and Lewis Initiative",31-07-2022,06-08-2022,,Feeling motivated,,6.0,6.0,4.0,1.0,,1.0,BAU Activity
ryan30@example.net,"Diaz, Lam and Maldonado Project",29-01-2023,04-02-2023,,Eager to collaborate with the team,1.0,2.0,4.0,4.0,,6.0,,Sales Activity
cingram@example.org,"Mckinney, Ross and Reed Solution",20-11-2022,26-11-2022,,,0.0,4.0,11.0,,5.0,5.0,0.0,BAU Activity
david77@example.org,Scott and Sons Project,16-10-2022,22-10-2022,,Looking forward to the challenge,10.0,5.0,12.0,3.0,,12.0,,BAU Activity
stacey49@example.org,Ward-Berg Initiative,29-05-2022,04-06-2022,,,,12.0,11.0,,,,,Sales Activity
steven09@example.net,Herrera Ltd Initiative,24-09-2023,30-09-2023,,,3.0,,11.0,6.0,9.0,4.0,,BAU Activity
howard88@example.net,Harris-Nicholson Project,22-10-2023,28-10-2023,,,1.0,5.0,10.0,6.0,4.0,11.0,,BAU Activity
griffinkelly@example.com,"Diaz, Lam and Maldonado Project",21-08-2022,27-08-2022,,Feeling optimistic about this project,3.0,6.0,4.0,4.0,11.0,,,Sales Activity
gonzalezcraig@example.org,Castillo PLC Solution,28-05-2023,03-06-2023,,Feeling optimistic about this project,,4.0,6.0,,5.0,,1.0,BAU Activity
glozano@example.org,Dalton Group Solution,30-10-2022,05-11-2022,,Hopeful for a successful outcome,1.0,9.0,,9.0,,,,BAU Activity
erinlarson@example.com,Abbott-Carter Solution,30-07-2023,05-08-2023,,Eager to collaborate with the team,2.0,8.0,6.0,,4.0,0.0,,Sales Activity
ywagner@example.net,Greene Inc Initiative,05-02-2023,11-02-2023,,Looking forward to the challenge,1.0,2.0,1.0,5.0,11.0,8.0,3.0,BAU Activity
chris93@example.com,Ward-Berg Initiative,01-10-2023,07-10-2023,,,1.0,,8.0,5.0,5.0,,1.0,Sales Activity
delacruzjonathan@example.net,Serrano and Sons Solution,06-08-2023,12-08-2023,,,3.0,5.0,7.0,,4.0,5.0,1.0,Sales Activity
oferrell@example.org,Taylor LLC Project,23-10-2022,29-10-2022,,,1.0,9.0,4.0,4.0,6.0,,5.0,Sales Activity
kara31@example.com,Harris-Nicholson Project,11-06-2023,17-06-2023,,Can't wait to see the end result,0.0,,,10.0,,10.0,,BAU Activity
williamspears@example.org,Butler-Acosta Solution,29-10-2023,04-11-2023,,,2.0,11.0,6.0,8.0,6.0,,,Sales Activity
yhubbard@example.org,"Strickland, Roberts and Dixon Solution",03-09-2023,09-09-2023,,Ready to dive in,0.0,9.0,5.0,,,5.0,0.0,BAU Activity
garciabrittany@example.org,Abbott-Carter Solution,11-06-2023,17-06-2023,,,1.0,,1.0,,5.0,11.0,,Sales Activity
justin77@example.org,Brown Inc Initiative,14-05-2023,20-05-2023,,,,,,5.0,,5.0,3.0,Sales Activity
hogloria@example.org,Meyers-Nunez Project,28-08-2022,03-09-2022,,Can't wait to see the end result,3.0,4.0,,1.0,5.0,6.0,,BAU Activity
nancy82@example.org,"Brown, Vasquez and Bush Initiative",24-03-2024,30-03-2024,,,1.0,3.0,7.0,12.0,10.0,0.0,3.0,Sales Activity
nicholsjamie@example.net,Gonzalez-Becker Initiative,02-07-2023,08-07-2023,,Ready to dive in,0.0,7.0,5.0,12.0,2.0,5.0,,BAU Activity
zphillips@example.net,"Jackson, Nguyen and Crawford Project",09-10-2022,15-10-2022,,Feeling optimistic about this project,12.0,7.0,,,0.0,,0.0,Sales Activity
shannonwilliams@example.org,Patrick Inc Initiative,12-02-2023,18-02-2023,,,5.0,,10.0,5.0,7.0,11.0,,Sales Activity
hmcpherson@example.net,Li-Schwartz Project,17-07-2022,23-07-2022,,,1.0,4.0,5.0,,5.0,,0.0,BAU Activity
johnsonerica@example.org,Abbott-Carter Solution,26-02-2023,04-03-2023,,,5.0,12.0,5.0,6.0,4.0,8.0,8.0,BAU Activity
shawn15@example.net,Ford LLC Solution,10-09-2023,16-09-2023,,Feeling optimistic about this project,,4.0,4.0,,6.0,0.0,3.0,Sales Activity
sparker@example.org,Dalton Group Solution,19-02-2023,25-02-2023,,,8.0,,3.0,10.0,5.0,,,Sales Activity
jonesdonald@example.net,"Stevens, Andrews and Medina Initiative",26-11-2023,02-12-2023,,Eager to collaborate with the team,,3.0,2.0,4.0,4.0,5.0,,Sales Activity
millershirley@example.net,Abbott-Carter Solution,26-06-2022,02-07-2022,,Feeling optimistic about this project,0.0,5.0,,8.0,0.0,,0.0,Sales Activity
whitedaryl@example.net,"Chase, Molina and Mccoy Initiative",15-10-2023,21-10-2023,,Excited to get started!,,,6.0,,5.0,10.0,2.0,Sales Activity
jacobsmall@example.com,Meyers-Nunez Project,29-05-2022,04-06-2022,,,2.0,12.0,6.0,6.0,,,0.0,BAU Activity
william29@example.com,Stevenson-Johnson Project,05-02-2023,11-02-2023,,,2.0,4.0,5.0,2.0,5.0,,,BAU Activity
wkeller@example.com,Castillo PLC Solution,09-10-2022,15-10-2022,,Can't wait to see the end result,,3.0,4.0,,8.0,,2.0,BAU Activity
warrenhuffman@example.org,Brown Inc Initiative,20-11-2022,26-11-2022,,,,6.0,1.0,4.0,4.0,,,Sales Activity
gcarlson@example.net,Herrera Ltd Initiative,25-06-2023,01-07-2023,,Hopeful for a successful outcome,0.0,8.0,9.0,5.0,6.0,,1.0,Sales Activity
michael13@example.net,Hurley Group Project,04-02-2024,10-02-2024,,,,,,,4.0,12.0,1.0,BAU Activity
camachoangela@example.com,Gonzalez-Becker Initiative,26-02-2023,04-03-2023,,,,,,,7.0,,0.0,Sales Activity
garzaanne@example.com,Herrera Ltd Initiative,19-11-2023,25-11-2023,,,0.0,3.0,,5.0,12.0,6.0,0.0,Sales Activity
danielthompson@example.org,Taylor LLC Project,26-03-2023,01-04-2023,,Ready to dive in,,,,,,4.0,3.0,BAU Activity
martinchristy@example.org,Lopez Inc Initiative,19-02-2023,25-02-2023,,,,6.0,5.0,,,8.0,0.0,BAU Activity
utownsend@example.net,"Gonzalez, Anderson and Walsh Project",18-06-2023,24-06-2023,,Looking forward to the challenge,9.0,6.0,,,10.0,4.0,3.0,Sales Activity
wwatkins@example.net,"Adams, Mcgee and Baker Initiative",14-01-2024,20-01-2024,,,6.0,8.0,6.0,4.0,9.0,2.0,1.0,BAU Activity
hoffmanmichelle@example.org,"Jackson, Nguyen and Crawford Project",22-05-2022,28-05-2022,,,0.0,4.0,5.0,,1.0,5.0,1.0,Sales Activity
alexismejia@example.com,Li-Schwartz Project,11-02-2024,17-02-2024,,Eager to collaborate with the team,10.0,1.0,0.0,5.0,2.0,,1.0,BAU Activity
juanfuller@example.com,Stevenson-Johnson Project,31-03-2024,06-04-2024,,Feeling optimistic about this project,5.0,4.0,8.0,4.0,9.0,5.0,4.0,BAU Activity
gary59@example.com,"Diaz, Lam and Maldonado Project",16-10-2022,22-10-2022,,Feeling motivated,1.0,4.0,10.0,0.0,6.0,4.0,2.0,BAU Activity
melissa26@example.com,Meyers-Nunez Project,05-02-2023,11-02-2023,,,,4.0,8.0,4.0,9.0,6.0,0.0,BAU Activity
robertsonabigail@example.net,Love Ltd Solution,11-06-2023,17-06-2023,,,1.0,6.0,,,4.0,,3.0,Sales Activity
matthewdiaz@example.com,Li-Schwartz Project,11-02-2024,17-02-2024,,Looking forward to the challenge,9.0,3.0,,12.0,8.0,,,Sales Activity
mary63@example.com,"Brown, Vasquez and Bush Initiative",27-11-2022,03-12-2022,,Eager to collaborate with the team,,5.0,4.0,4.0,6.0,10.0,6.0,BAU Activity
xbrown@example.com,Henry-Sandoval Project,17-04-2022,23-04-2022,,Can't wait to see the end result,,4.0,5.0,,3.0,6.0,2.0,BAU Activity
jperkins@example.com,Castillo PLC Solution,06-08-2023,12-08-2023,,,10.0,,1.0,,,4.0,0.0,BAU Activity
floresbrent@example.org,Abbott-Carter Solution,04-06-2023,10-06-2023,,,3.0,,,4.0,,,,BAU Activity
perezjennifer@example.com,"Austin, Barnes and Marquez Initiative",25-12-2022,31-12-2022,,,0.0,5.0,4.0,9.0,,4.0,,BAU Activity
andreaherman@example.com,Taylor LLC Project,07-08-2022,13-08-2022,,Eager to collaborate with the team,,,,,4.0,,9.0,Sales Activity
dawndiaz@example.com,Hurley Group Project,10-12-2023,16-12-2023,,Looking forward to the challenge,0.0,10.0,3.0,4.0,1.0,11.0,1.0,Sales Activity
brianfowler@example.com,Moreno-Jackson Project,23-04-2023,29-04-2023,,,9.0,6.0,,,5.0,,2.0,BAU Activity
zblankenship@example.org,Austin-Clark Project,08-10-2023,14-10-2023,,,3.0,6.0,6.0,5.0,1.0,3.0,,Sales Activity
lmcknight@example.com,Lindsey Inc Initiative,24-09-2023,30-09-2023,,Ready to dive in,3.0,3.0,5.0,5.0,3.0,5.0,,BAU Activity
danielspencer@example.net,"Stevens, Andrews and Medina Initiative",21-08-2022,27-08-2022,,Feeling optimistic about this project,1.0,6.0,4.0,4.0,,,0.0,BAU Activity
harrisamanda@example.org,Schneider and Sons Solution,11-09-2022,17-09-2022,,Feeling optimistic about this project,2.0,6.0,,,5.0,12.0,1.0,Sales Activity
jeffersonsamuel@example.net,Lindsey Inc Initiative,24-09-2023,30-09-2023,,Eager to collaborate with the team,12.0,2.0,10.0,4.0,4.0,6.0,,Sales Activity
kaylamclaughlin@example.com,Ford LLC Solution,01-01-2023,07-01-2023,,,2.0,4.0,12.0,,4.0,3.0,1.0,Sales Activity
nicole90@example.com,Gonzalez-Becker Initiative,16-07-2023,22-07-2023,,Ready to dive in,2.0,,,,9.0,7.0,11.0,BAU Activity
jhicks@example.org,"Jimenez, Mendez and Lewis Initiative",17-04-2022,23-04-2022,,Feeling optimistic about this project,2.0,12.0,6.0,,6.0,6.0,1.0,BAU Activity
rrussell@example.org,Greene Inc Initiative,31-03-2024,06-04-2024,,Feeling optimistic about this project,2.0,,4.0,5.0,,,,Sales Activity
stacey54@example.org,"Diaz, Lam and Maldonado Project",19-06-2022,25-06-2022,,Can't wait to see the end result,6.0,,3.0,,4.0,1.0,0.0,BAU Activity
mgraham@example.org,Butler-Acosta Solution,25-09-2022,01-10-2022,,,3.0,,,5.0,10.0,,11.0,BAU Activity
james80@example.com,Hernandez-Wells Initiative,23-10-2022,29-10-2022,,Feeling motivated,2.0,7.0,6.0,5.0,5.0,5.0,1.0,BAU Activity
bradley50@example.org,Dalton Group Solution,16-10-2022,22-10-2022,,Ready to dive in,3.0,4.0,,4.0,,5.0,8.0,BAU Activity
sandra08@example.net,"Austin, Barnes and Marquez Initiative",03-09-2023,09-09-2023,,,,4.0,,6.0,0.0,4.0,9.0,Sales Activity
imccarthy@example.com,Schneider and Sons Solution,20-11-2022,26-11-2022,,Feeling motivated,,11.0,6.0,4.0,,,3.0,Sales Activity
daniel63@example.org,Ford LLC Solution,06-08-2023,12-08-2023,,,1.0,11.0,5.0,4.0,4.0,,,BAU Activity
erobinson@example.net,Dalton Group Solution,07-05-2023,13-05-2023,,Feeling optimistic about this project,1.0,,,4.0,12.0,11.0,,BAU Activity
bstafford@example.net,Stevenson-Johnson Project,31-07-2022,06-08-2022,,,1.0,,,2.0,4.0,8.0,9.0,BAU Activity
jonesdonald@example.net,"Stevens, Andrews and Medina Initiative",26-02-2023,04-03-2023,,Feeling motivated,3.0,,4.0,,,,0.0,Sales Activity
karen64@example.net,Meyers-Nunez Project,02-07-2023,08-07-2023,,,3.0,7.0,8.0,6.0,8.0,,7.0,Sales Activity
paynegeorge@example.org,"Chase, Molina and Mccoy Initiative",01-01-2023,07-01-2023,,,3.0,,,,9.0,6.0,2.0,Sales Activity
troyharris@example.org,"Jackson, Nguyen and Crawford Project",22-10-2023,28-10-2023,,,12.0,6.0,4.0,,4.0,6.0,,BAU Activity
lindsaydavies@example.org,Lopez Inc Initiative,16-04-2023,22-04-2023,,Looking forward to the challenge,0.0,5.0,,,,9.0,,Sales Activity
conniemiles@example.org,Scott and Sons Project,02-07-2023,08-07-2023,,Hopeful for a successful outcome,,,,11.0,6.0,4.0,2.0,Sales Activity
oharvey@example.org,Brown Inc Initiative,10-07-2022,16-07-2022,,,1.0,11.0,7.0,11.0,7.0,5.0,7.0,Sales Activity
lriggs@example.com,"Lang, Allen and Hayes Solution",13-11-2022,19-11-2022,,Ready to dive in,12.0,5.0,,6.0,4.0,,7.0,Sales Activity
shelby48@example.com,Scott and Sons Project,02-04-2023,08-04-2023,,Looking forward to the challenge,0.0,,4.0,,5.0,5.0,11.0,Sales Activity
zacharylewis@example.net,Martin-Ball Project,01-01-2023,07-01-2023,,Hopeful for a successful outcome,,5.0,6.0,1.0,,5.0,0.0,BAU Activity
ywhite@example.com,Harris-Nicholson Project,05-02-2023,11-02-2023,,,0.0,4.0,5.0,,2.0,3.0,8.0,Sales Activity
heather74@example.net,Moreno-Jackson Project,03-09-2023,09-09-2023,,Eager to collaborate with the team,8.0,6.0,,,6.0,,2.0,Sales Activity
brianmitchell@example.org,Brown Inc Initiative,17-04-2022,23-04-2022,,Can't wait to see the end result,,5.0,,4.0,5.0,9.0,2.0,Sales Activity
steven09@example.net,Herrera Ltd Initiative,02-04-2023,08-04-2023,,Excited to get started!,0.0,5.0,4.0,4.0,4.0,3.0,9.0,BAU Activity
clyons@example.com,"Diaz, Lam and Maldonado Project",23-10-2022,29-10-2022,,Looking forward to the challenge,3.0,4.0,0.0,,5.0,,3.0,BAU Activity
christian92@example.com,Abbott-Carter Solution,14-05-2023,20-05-2023,,,5.0,10.0,0.0,,,6.0,1.0,BAU Activity
jordanoscar@example.com,Serrano and Sons Solution,03-09-2023,09-09-2023,,,11.0,4.0,,12.0,,4.0,,BAU Activity
scarroll@example.org,Greene Inc Initiative,10-12-2023,16-12-2023,,Looking forward to the challenge,4.0,3.0,4.0,9.0,,5.0,0.0,Sales Activity
bmadden@example.net,"Stevens, Andrews and Medina Initiative",19-06-2022,25-06-2022,,Excited to get started!,0.0,6.0,4.0,1.0,,5.0,7.0,BAU Activity
samanthamendez@example.org,Austin-Clark Project,21-01-2024,27-01-2024,,,2.0,3.0,10.0,5.0,5.0,12.0,3.0,BAU Activity
jefferyolsen@example.net,"Sanchez, Jackson and Scott Initiative",04-09-2022,10-09-2022,,,,10.0,,7.0,9.0,6.0,9.0,Sales Activity
zcarlson@example.com,Hernandez-Wells Initiative,17-12-2023,23-12-2023,,,4.0,5.0,0.0,7.0,7.0,4.0,1.0,Sales Activity
dhowell@example.com,"Adams, Mcgee and Baker Initiative",28-05-2023,03-06-2023,,,,8.0,10.0,,4.0,11.0,0.0,BAU Activity
ykaiser@example.org,Brown Inc Initiative,30-04-2023,06-05-2023,,,,10.0,3.0,4.0,0.0,11.0,,Sales Activity
david77@example.org,Martin-Ball Project,07-04-2024,13-04-2024,,,2.0,4.0,0.0,,7.0,4.0,3.0,BAU Activity
